document_id sentence_id mention_id mention POS_mention next_words previous_words is_proper_name is_pronoun is_first_person is_singleton
55 839 6067 आयोग NN "ने जिले के एसएसपी" " " 0 0 0 0
55 839 6068 जिले NN "के एसएसपी और जिला" "आयोग ने" 0 0 0 0
55 839 6069 एसएसपी NN "और जिला कलेक्टर को" "आयोग ने जिले के" 0 0 0 1
55 839 6070 "जिला कलेक्टर" "NNC NN" "को उस बुजुर्ग से" "जिले के एसएसपी और" 0 0 0 1
55 839 6071 उस DEM "बुजुर्ग से संबंधित रिपोर्ट" "और जिला कलेक्टर को" 0 0 0 0
55 839 6072 बुजुर्ग NN "से संबंधित रिपोर्ट दो" "जिला कलेक्टर को उस" 0 0 0 0
55 839 6073 "संबंधित रिपोर्ट" "JJ NN" "दो सप्ताह में भेजने" "को उस बुजुर्ग से" 0 0 0 1
55 839 6074 "दो सप्ताह" "QC NN" "में भेजने को कहा" "बुजुर्ग से संबंधित रिपोर्ट" 0 0 0 1
55 840 6075 इस DEM "बुजुर्ग के चार बेटे" " " 0 0 0 0
55 840 6076 बुजुर्ग NN "के चार बेटे हैं" इस 0 0 0 0
55 840 6077 "चार बेटे" "QC NN" "हैं इसके बावजूद वह" "इस बुजुर्ग के" 0 0 0 1
55 840 6078 इसके PRP "बावजूद वह बस स्टैंड" "के चार बेटे हैं" 0 1 0 0
55 840 6079 वह PRP "बस स्टैंड पर रहने" "बेटे हैं इसके बावजूद" 0 1 0 0
55 840 6080 "बस स्टैंड" "NNC NN" "पर रहने को मजबूर" "हैं इसके बावजूद वह" 0 0 0 0
55 841 6081 "एक राष्ट्रीय अखबार" "QC JJ NN" "में २८ अक्तूबर को" " " 0 0 0 1
55 841 6082 "२८ अक्तूबर" "NNPC NNP" "को खबर प्रकाशित होने" "एक राष्ट्रीय अखबार में" 1 0 0 1
55 841 6083 खबर NN "प्रकाशित होने के बाद" "में २८ अक्तूबर को" 0 0 0 1
55 841 6084 आयोग NN "ने इस मामले को" "प्रकाशित होने के बाद" 0 0 0 0
55 841 6085 इस DEM "मामले को संज्ञान में" "के बाद आयोग ने" 0 0 0 0
55 841 6086 मामले NN "को संज्ञान में लिया" "बाद आयोग ने इस" 0 0 0 0
55 841 6087 संज्ञान NN "में लिया है ।" "ने इस मामले को" 0 0 0 1
55 842 6088 "९० साल" "QC NN" "का रामचंद्र महीनों से" " " 0 0 0 1
55 842 6089 "रामचंद्र महीनों" "NNP NN" "से मुहाली के फेज़" "९० साल का" 0 0 0 1
55 842 6090 मुहाली NNP "के फेज़ पांच के" "का रामचंद्र महीनों से" 1 0 0 0
55 842 6091 "फेज़ पांच" "NNPC NNP" "के बस स्टैंड पर" "महीनों से मुहाली के" 1 0 0 1
55 842 6092 "बस स्टैंड" "NNC NN" "पर रहने को मजबूर" "के फेज़ पांच के" 0 0 0 0
55 843 6093 "शारीरिक , आर्थिक और मानसिक रूप" "JJ SYM JJ CC JJ NN" "टूट चुके यह बुजुर्ग" " " 0 0 0 1
55 843 6094 यह DEM "बुजुर्ग न तो बोलने" "रूप से टूट चुके" 0 0 0 0
55 843 6095 बुजुर्ग NN "न तो बोलने में" "से टूट चुके यह" 0 0 0 0
55 844 6096 आयोग NN "ने कहा है कि" " " 0 0 0 0
55 844 6097 रामचंद्र NNP "की यह दास्तां सच्ची" "कहा है कि यदि" 1 0 0 0
55 844 6098 यह DEM "दास्तां सच्ची है तो" "कि यदि रामचंद्र की" 0 0 0 0
55 844 6099 दास्तां NN "सच्ची है तो यह" "यदि रामचंद्र की यह" 0 0 0 1
55 844 6100 यह PRP "दास्तां सच्ची है तो" "कि यदि रामचंद्र की" 0 1 0 0
55 844 6101 "मानवाधिकार हनन" "NNC NN" "का गंभीर मामला है" "सच्ची है तो यह" 0 0 0 0
55 844 6102 "गंभीर मामला" "JJ NN" है "यह मानवाधिकार हनन का" 0 0 0 1
56 845 6103 "भारतीय जनता पार्टी" "NNPC NNPC NNP" "के पूर्व महासचिव और" " " 1 0 0 0
56 845 6104 "पूर्व महासचिव" "JJ NN" "और संगठन मंत्री संजय" "भारतीय जनता पार्टी के" 0 0 0 0
56 845 6105 "संगठन मंत्री" "NNC NN" "संजय जोशी के आपत्तिजनक" "के पूर्व महासचिव और" 0 0 0 0
56 845 6106 "संजय जोशी" "NNPC NNP" "के आपत्तिजनक और विवादस्पद" "महासचिव और संगठन मंत्री" 1 0 0 0
56 845 6107 "आपत्तिजनक और विवादस्पद सीडी" "JJ CC JJ NN" "के मामले से राष्ट्रीय" "मंत्री संजय जोशी के" 0 0 0 0
56 845 6108 मामले NN "से राष्ट्रीय महिला आयोग" "और विवादस्पद सीडी के" 0 0 0 0
56 845 6109 "राष्ट्रीय महिला आयोग" "NNC NNC NN" "ने अपना पल्ला झाड़" "सीडी के मामले से" 0 0 0 0
56 845 6110 अपना PRP "पल्ला झाड़ लिया है" "राष्ट्रीय महिला आयोग ने" 0 1 0 0
56 845 6111 पल्ला NN "झाड़ लिया है ।" "महिला आयोग ने अपना" 0 0 0 1
56 846 6112 आयोग NN "का कहना है कि" " " 0 0 0 0
56 846 6113 जब PRP "तक मामला स्पष्ट नहीं" "का कहना है कि" 0 1 0 0
56 846 6114 मामला NN "स्पष्ट नहीं हो जाता" "है कि जब तक" 0 0 0 0
56 846 6115 तब PRP "तक किसी भी आधार" "स्पष्ट नहीं हो जाता" 0 1 0 0
56 846 6116 किसी PRP "भी आधार पर कोई" "हो जाता तब तक" 0 1 0 0
56 846 6117 आधार NN "पर कोई कारवाई नहीं" "तब तक किसी भी" 0 0 0 1
56 846 6118 कोई PRP "कारवाई नहीं की जा" "किसी भी आधार पर" 0 1 0 0
56 846 6119 कारवाई NN "नहीं की जा सकती" "भी आधार पर कोई" 0 0 0 0
56 847 6120 सूत्रों NN "के मुताबिक कुछ पत्रकारों" " " 0 0 0 0
56 847 6121 "कुछ पत्रकारों" "QF NN" "ने टेलीफोन पर हुई" "सूत्रों के मुताबिक" 0 0 0 0
56 847 6122 टेलीफोन NN "पर हुई बातचीत में" "मुताबिक कुछ पत्रकारों ने" 0 0 0 1
56 847 6123 बातचीत NN "में आयोग की अध्यक्ष" "ने टेलीफोन पर हुई" 0 0 0 0
56 847 6124 आयोग NN "की अध्यक्ष गिरिजा व्यास" "पर हुई बातचीत में" 0 0 0 0
56 847 6125 अध्यक्ष NN "गिरिजा व्यास से यह" "बातचीत में आयोग की" 0 0 0 0
56 847 6126 "गिरिजा व्यास" "NNPC NNP" "से यह शिकायत की" "में आयोग की अध्यक्ष" 1 0 0 0
56 847 6127 यह DEM "शिकायत की थी कि" "अध्यक्ष गिरिजा व्यास से" 0 0 0 0
56 847 6128 शिकायत NN "की थी कि संजय" "गिरिजा व्यास से यह" 0 0 0 1
56 847 6129 "संजय जोशी" "NNPC NNP" "ने किसी महिला का" "शिकायत की थी कि" 1 0 0 0
56 847 6130 किसी PRP "महिला का यौन उत्पीड़न" "कि संजय जोशी ने" 0 1 0 1
56 847 6131 महिला NN "का यौन उत्पीड़न किया" "संजय जोशी ने किसी" 0 0 0 0
56 847 6132 "यौन उत्पीड़न" "JJ NN" "किया है और उस" "ने किसी महिला का" 0 0 0 0
56 847 6133 उस DEM "महिला की चिट्ठी उनके" "उत्पीड़न किया है और" 0 0 0 0
56 847 6134 महिला NN "का यौन उत्पीड़न किया" "संजय जोशी ने किसी" 0 0 0 0
56 847 6135 चिट्ठी NN "उनके पास है ।" "और उस महिला की" 0 0 0 1
56 847 6136 उनके PRP "पास है ।" "उस महिला की चिट्ठी" 0 1 0 0
56 848 6137 सूत्रों NN "का कहना है कि" " " 0 0 0 0
56 848 6138 "कथित पत्रकारों" "JJ NN" "ने बहुत कोशिश की" "का कहना है कि" 0 0 0 0
56 848 6139 "बहुत कोशिश" "QF NN" "की कि महिला आयोग" "कि कथित पत्रकारों ने" 0 0 0 1
56 848 6140 "महिला आयोग" "NNC NN" "इसमें किसी तरह दखल" "बहुत कोशिश की कि" 0 0 0 0
56 848 6141 इसमें PRP "किसी तरह दखल दे" "की कि महिला आयोग" 0 1 0 0
56 848 6142 किसी PRP "तरह दखल दे लेकिन" "कि महिला आयोग इसमें" 0 1 0 0
56 848 6143 तरह NN "दखल दे लेकिन आयोग" "महिला आयोग इसमें किसी" 0 0 0 1
56 848 6144 दखल NN "दे लेकिन आयोग ने" "आयोग इसमें किसी तरह" 0 0 0 1
56 848 6145 आयोग NN "इसमें किसी तरह दखल" "कोशिश की कि महिला" 0 0 0 0
56 848 6146 आरोप NN "लगाने वाली महिला के" "दे लेकिन आयोग ने" 0 0 0 0
56 848 6147 महिला NN "आयोग इसमें किसी तरह" "बहुत कोशिश की कि" 0 0 0 0
56 848 6148 नाम NN "और पते के बिना" "लगाने वाली महिला के" 0 0 0 1
56 848 6149 पते NN "के बिना इस पर" "महिला के नाम और" 0 0 0 1
56 848 6150 इस PRP "पर कोई कारवाई करने" "और पते के बिना" 0 1 0 0
56 848 6151 कोई PRP "कारवाई करने से इंकार" "के बिना इस पर" 0 1 0 0
56 848 6152 कारवाई NN "करने से इंकार कर" "बिना इस पर कोई" 0 0 0 0
56 848 6153 इंकार NN "कर दिया ।" "कोई कारवाई करने से" 0 0 0 1
56 849 6154 आयोग NN "के सूत्रों का यह" " " 0 0 0 0
56 849 6155 सूत्रों NN "का यह भी कहना" "आयोग के" 0 0 0 0
56 849 6156 यह PRP "भी कहना है कि" "आयोग के सूत्रों का" 0 1 0 0
56 849 6157 इस DEM "सीडी में जो कुछ" "कि हो सकता है" 0 0 0 0
56 849 6158 सीडी NN "में जो कुछ भी" "हो सकता है इस" 0 0 0 0
56 849 6159 जो DEM "कुछ भी हो वह" "है इस सीडी में" 0 0 0 0
56 849 6160 कुछ PRP "भी हो वह दो" "इस सीडी में जो" 0 1 0 0
56 849 6161 वह PRP "दो वयस्कों के आपसी" "जो कुछ भी हो" 0 1 0 0
56 849 6162 "दो वयस्कों" "QC NN" "के आपसी समझौते पर" "कुछ भी हो वह" 0 0 0 1
56 849 6163 "आपसी समझौते" "JJ NN" "पर हुआ हो ।" "वह दो वयस्कों के" 0 0 0 1
56 850 6164 इसमें PRP "आयोग की कोई भूमिका" लिहाजा 0 1 0 0
56 850 6165 आयोग NN "की कोई भूमिका नहीं" "लिहाजा इसमें" 0 0 0 0
56 850 6166 कोई PRP "भूमिका नहीं बनती ।" "लिहाजा इसमें आयोग की" 0 1 0 0
56 850 6167 भूमिका NN "नहीं बनती ।" "इसमें आयोग की कोई" 0 0 0 1
56 851 6168 आयोग NN "की अध्यक्षा का कहना" " " 0 0 0 0
56 851 6169 अध्यक्षा NN "का कहना है कि" "आयोग की" 0 0 0 1
56 851 6170 टेलीफोन NN "पर हुई बातचीत और" "का कहना है कि" 0 0 0 1
56 851 6171 बातचीत NN "और उस चिट्ठी में" "कि टेलीफोन पर हुई" 0 0 0 0
56 851 6172 उस DEM "चिट्ठी में महिला के" "पर हुई बातचीत और" 0 0 0 0
56 851 6173 चिट्ठी NN "में महिला के नाम" "हुई बातचीत और उस" 0 0 0 0
56 851 6174 महिला NN "के नाम और पते" "और उस चिट्ठी में" 0 0 0 0
56 851 6175 नाम NN "और पते का जिक्र" "चिट्ठी में महिला के" 0 0 0 1
56 851 6176 पते NN "का जिक्र नहीं होने" "महिला के नाम और" 0 0 0 1
56 851 6177 जिक्र NN "नहीं होने से इस" "नाम और पते का" 0 0 0 1
56 851 6178 इस DEM "मामले में कोई कारवाई" "जिक्र नहीं होने से" 0 0 0 0
56 851 6179 मामले NN "में कोई कारवाई नहीं" "नहीं होने से इस" 0 0 0 0
56 851 6180 कोई PRP "कारवाई नहीं की जा" "से इस मामले में" 0 1 0 0
56 851 6181 कारवाई NN "नहीं की जा सकती" "इस मामले में कोई" 0 0 0 0
56 852 6182 सूत्रों NN "का मानना है कि" " " 0 0 0 0
56 852 6183 मीडिया NN "में अश्लील और विवादस्पद" "का मानना है कि" 0 0 0 1
56 852 6184 "अश्लील और विवादस्पद सीडी" "JJ CC JJ NN" "का मामला उछलने पर" "है कि मीडिया में" 0 0 0 0
56 852 6185 मामला NN "उछलने पर संजय जोशी" "और विवादस्पद सीडी का" 0 0 0 0
56 852 6186 "संजय जोशी" "NNPC NNP" "ने अपने पद से" "का मामला उछलने पर" 1 0 0 0
56 852 6187 अपने PRP "पद से इस्तीफा भले" "पर संजय जोशी ने" 0 1 0 0
56 852 6188 पद NN "से इस्तीफा भले ही" "संजय जोशी ने अपने" 0 0 0 1
56 852 6189 इस्तीफा NN "भले ही दे दिया" "ने अपने पद से" 0 0 0 1
56 852 6190 यह DEM "आग पिछले १५ दिनों" "दे दिया हो लेकिन" 0 0 0 0
56 852 6191 आग NN "पिछले १५ दिनों से" "दिया हो लेकिन यह" 0 0 0 0
56 852 6192 "पिछले १५ दिनों" "JJ QC NN" "से गरम थी जिसकी" "हो लेकिन यह आग" 0 0 0 1
56 852 6193 जिसकी PRP "आंच महिला आयोग तक" "दिनों से गरम थी" 0 1 0 0
56 852 6194 आंच NN "महिला आयोग तक भी" "से गरम थी जिसकी" 0 0 0 1
56 852 6195 "महिला आयोग" "NNC NN" "तक भी पहुंची थी" "गरम थी जिसकी आंच" 0 0 0 0
56 853 6196 सूत्रों NN "के मुताबिक कुछ प्रमुख" " " 0 0 0 0
56 853 6197 "कुछ प्रमुख अखबारों" "QF JJ NN" "और टीवी चैनलों में" "सूत्रों के मुताबिक" 0 0 0 1
56 853 6198 "टीवी चैनलों" "NNC NN" "में भाजपा से जुड़ी" "कुछ प्रमुख अखबारों और" 0 0 0 1
56 853 6199 भाजपा NNP "से जुड़ी खबरों को" "और टीवी चैनलों में" 1 0 0 0
56 853 6200 खबरों NN "को संकलन करने वाले" "में भाजपा से जुड़ी" 0 0 0 1
56 853 6201 संकलन NN "करने वाले संवाददाताओं के" "से जुड़ी खबरों को" 0 0 0 1
56 853 6202 संवाददाताओं NN "के पास एक महिला" "को संकलन करने वाले" 0 0 0 1
56 853 6203 "एक महिला" "QC NN" "ने गुमनाम चिट्ठी भेजी" "वाले संवाददाताओं के पास" 0 0 0 0
56 853 6204 "गुमनाम चिट्ठी" "JJ NN" "भेजी थी जिसमें उसने" "पास एक महिला ने" 0 0 0 1
56 853 6205 जिसमें PRP "उसने संजय जोशी पर" "गुमनाम चिट्ठी भेजी थी" 0 1 0 0
56 853 6206 उसने PRP "संजय जोशी पर यौन" "चिट्ठी भेजी थी जिसमें" 0 1 0 0
56 853 6207 "संजय जोशी" "NNPC NNP" "पर यौन उत्पीड़न करने" "भेजी थी जिसमें उसने" 1 0 0 0
56 853 6208 "यौन उत्पीड़न" "JJ NN" "करने का आरोप लगाया" "उसने संजय जोशी पर" 0 0 0 0
56 853 6209 आरोप NN "लगाया था ।" "यौन उत्पीड़न करने का" 0 0 0 1
56 854 6210 उस DEM "महिला ने एक ऑडियो" "बाद में" 0 0 0 0
56 854 6211 महिला NN "ने एक ऑडियो कैसेट" "बाद में उस" 0 0 0 0
56 854 6212 "एक ऑडियो कैसेट" "QC NNC NN" "भी भेजा था जिसे" "में उस महिला ने" 0 0 0 1
56 854 6213 जिसे PRP "भाजपा और संघ के" "कैसेट भी भेजा था" 0 1 0 0
56 854 6214 भाजपा NNP "और संघ के बड़े" "भी भेजा था जिसे" 1 0 0 0
56 854 6215 संघ NN "के बड़े नेताओं के" "था जिसे भाजपा और" 0 0 0 1
56 854 6216 "बड़े नेताओं" "JJ NN" "के पास भी भेजा" "भाजपा और संघ के" 0 0 0 1
57 855 6217 "उत्तर प्रदेश" "NNPC NNP" "और बिहार में जातिवाद" " " 1 0 0 0
57 855 6218 बिहार NNP "में जातिवाद व संगठन" "उत्तर प्रदेश और" 1 0 0 0
57 855 6219 जातिवाद NN "व संगठन की कमजोरी" "प्रदेश और बिहार में" 0 0 0 1
57 855 6220 संगठन NN "की कमजोरी भाजपा की" "बिहार में जातिवाद व" 0 0 0 1
57 855 6221 कमजोरी NN "भाजपा की हार का" "जातिवाद व संगठन की" 0 0 0 1
57 855 6222 भाजपा NNP "की हार का कारण" "व संगठन की कमजोरी" 1 0 0 0
57 855 6223 हार NN "का कारण बनी ।" "की कमजोरी भाजपा की" 0 0 0 0
57 855 6224 कारण NN बनी "भाजपा की हार का" 0 0 0 1
57 856 6225 फीलगुड NNP "और शाइनिंग इंडिया जैसे" '1 1 0 0 0
57 856 6226 "शाइनिंग इंडिया" "NNP NNP" "जैसे नारे का असर" "'1 फीलगुड और" 0 0 0 0
57 856 6227 नारे NN "का असर उलटा पड़" "और शाइनिंग इंडिया जैसे" 0 0 0 0
57 856 6228 असर NN "उलटा पड़ गया ।" "इंडिया जैसे नारे का" 0 0 0 1
57 857 6229 ये DEM "कुछ तथ्य हैं जो" " " 0 0 0 0
57 857 6230 "कुछ तथ्य" "QF NN" "हैं जो लालकृष्ण आडवाणी" ये 0 0 0 1
57 857 6231 जो PRP "लालकृष्ण आडवाणी के मौलिक" "ये कुछ तथ्य हैं" 0 1 0 0
57 857 6232 "लालकृष्ण आडवाणी" "NNPC NNP" "के मौलिक चिंतन के" "कुछ तथ्य हैं जो" 1 0 0 0
57 857 6233 "मौलिक चिंतन" "JJ NN" "के बाद सामने आए" "जो लालकृष्ण आडवाणी के" 0 0 0 1
57 858 6234 "लोकसभा चुनाव" "NNC NN" "के बाद पहली बार" " " 0 0 0 0
57 858 6235 "पहली बार" "QO NN" "मीडिया से मुखातिब हुए" "लोकसभा चुनाव के बाद" 0 0 0 1
57 858 6236 मीडिया NN "से मुखातिब हुए आडवाणी" "के बाद पहली बार" 0 0 0 1
57 858 6237 आडवाणी NNP "ने शुक्रवार को माना" "मीडिया से मुखातिब हुए" 1 0 0 0
57 858 6238 शुक्रवार NNP "को माना कि चुनावी" "मुखातिब हुए आडवाणी ने" 1 0 0 1
57 858 6239 "चुनावी नतीजों" "JJ NN" "से भाजपा की उम्मीदों" "शुक्रवार को माना कि" 0 0 0 0
57 858 6240 भाजपा NNP "की उम्मीदों को तगड़ा" "कि चुनावी नतीजों से" 1 0 0 0
57 858 6241 उम्मीदों NN "को तगड़ा झटका लगा" "नतीजों से भाजपा की" 0 0 0 1
57 858 6242 "तगड़ा झटका" "JJ NN" "लगा है ।" "भाजपा की उम्मीदों को" 0 0 0 1
57 859 6243 उनका PRP "कहना है कि ६" " " 0 1 0 0
57 859 6244 "६ साल" "QC NN" "का वाजपेयी सरकार का" "उनका कहना है कि" 0 0 0 1
57 859 6245 "वाजपेयी सरकार" "NNC NN" "का कार्यकाल भाजपा के" "कि ६ साल का" 0 0 0 1
57 859 6246 कार्यकाल NN "भाजपा के लिए भविष्य" "का वाजपेयी सरकार का" 0 0 0 1
57 859 6247 भाजपा NNP "के लिए भविष्य में" "वाजपेयी सरकार का कार्यकाल" 1 0 0 0
57 859 6248 भविष्य NN "में बड़ी पूंजी साबित" "कार्यकाल भाजपा के लिए" 0 0 0 1
57 859 6249 "बड़ी पूंजी" "JJ NN" "साबित होगी ।" "के लिए भविष्य में" 0 0 0 1
57 860 6250 आडवाणी NNP "ने आज यह रहस्योद्घाटन" " " 1 0 0 0
57 860 6251 आज NN "यह रहस्योद्घाटन भी किया" "आडवाणी ने" 0 0 0 1
57 860 6252 यह DEM "रहस्योद्घाटन भी किया कि" "आडवाणी ने आज" 0 0 0 0
57 860 6253 रहस्योद्घाटन NN "भी किया कि फीलगुड" "आडवाणी ने आज यह" 0 0 0 1
57 860 6254 "फीलगुड जुमला" "NNP NN" "का चुनाव में इस्तेमाल" "रहस्योद्घाटन भी किया कि" 1 0 0 0
57 860 6255 चुनाव NN "में इस्तेमाल करना उनकी" "कि फीलगुड जुमला का" 0 0 0 0
57 860 6256 इस्तेमाल NN "करना उनकी ही रणनीति" "जुमला का चुनाव में" 0 0 0 1
57 860 6257 उनकी PRP "ही रणनीति थी ।" "चुनाव में इस्तेमाल करना" 0 1 0 0
57 860 6258 रणनीति NN थी "इस्तेमाल करना उनकी ही" 0 0 0 1
57 861 6259 यह DEM "जुमला उन्होंने किसी अखबार" " " 0 0 0 0
57 861 6260 जुमला NN "उन्होंने किसी अखबार के" यह 0 0 0 0
57 861 6261 उन्होंने PRP "किसी अखबार के शीर्षक" "यह जुमला" 0 1 0 0
57 861 6262 किसी PRP "अखबार के शीर्षक से" "यह जुमला उन्होंने" 0 1 0 0
57 861 6263 अखबार NN "के शीर्षक से ही" "यह जुमला उन्होंने किसी" 0 0 0 1
57 861 6264 शीर्षक NN "से ही लिया था" "उन्होंने किसी अखबार के" 0 0 0 1
57 862 6265 आडवाणी NNP "उन्हें ऐसा लगा कि" बकौल 1 0 0 0
57 862 6266 उन्हें PRP "ऐसा लगा कि फीलगुड" "बकौल आडवाणी" 0 1 0 0
57 862 6267 ऐसा PRP "लगा कि फीलगुड जैसा" "बकौल आडवाणी उन्हें" 0 1 0 0
57 862 6268 फीलगुड NNP "जैसा नारा विकास और" "उन्हें ऐसा लगा कि" 1 0 0 0
57 862 6269 नारा NN "विकास और सुशासन की" "लगा कि फीलगुड जैसा" 0 0 0 1
57 862 6270 विकास NN "और सुशासन की उनकी" "कि फीलगुड जैसा नारा" 0 0 0 1
57 862 6271 सुशासन NN "की उनकी उपलब्धियों को" "जैसा नारा विकास और" 0 0 0 1
57 862 6272 उनकी PRP "उपलब्धियों को जनता के" "विकास और सुशासन की" 0 1 0 0
57 862 6273 उपलब्धियों NN "को जनता के सामने" "और सुशासन की उनकी" 0 0 0 1
57 862 6274 जनता NN "के सामने सही तरीके" "की उनकी उपलब्धियों को" 0 0 0 0
57 862 6275 "सही तरीके" "JJ NN" "से प्रस्तुत कर पाएगा" "को जनता के सामने" 0 0 0 1
57 863 6276 आडवाणी NNP "के मुताबिक इन नारों" " " 1 0 0 0
57 863 6277 इन DEM "नारों ने भाजपा के" "आडवाणी के मुताबिक" 0 0 0 0
57 863 6278 नारों NN "ने भाजपा के राजनीतिक" "आडवाणी के मुताबिक इन" 0 0 0 0
57 863 6279 भाजपा NNP "के राजनीतिक विरोधियों को" "मुताबिक इन नारों ने" 1 0 0 0
57 863 6280 "राजनीतिक विरोधियों" "JJ NN" "को गरीबी असंतुलित विकास" "नारों ने भाजपा के" 0 0 0 1
57 863 6281 गरीबी NN "असंतुलित विकास बेरोजगारी और" "के राजनीतिक विरोधियों को" 0 0 0 1
57 863 6282 "असंतुलित विकास" "JJ NN" "बेरोजगारी और किसानों की" "राजनीतिक विरोधियों को गरीबी" 0 0 0 1
57 863 6283 बेरोजगारी NN "और किसानों की समस्याओं" "को गरीबी असंतुलित विकास" 0 0 0 1
57 863 6284 किसानों NN "की समस्याओं को उठाते" "असंतुलित विकास बेरोजगारी और" 0 0 0 1
57 863 6285 समस्याओं NN "को उठाते हुए हम" "बेरोजगारी और किसानों की" 0 0 0 1
57 863 6286 हमले NN "करने का मौका दे" "उठाते हुए हम पर" 0 0 0 1
57 863 6287 मौका NN "दे दिया ।" "पर हमले करने का" 0 0 0 1
57 864 6288 आडवाणी NNP "का कहना था कि" " " 1 0 0 0
57 864 6289 यह PRP "सही है कि राजग" "का कहना था कि" 0 1 0 0
57 864 6290 राजग NNP "को दोबारा सत्ता में" "यह सही है कि" 1 0 0 0
57 864 6291 सत्ता NN "में आने का जनादेश" "कि राजग को दोबारा" 0 0 0 1
57 864 6292 जनादेश NN "नहीं मिला लेकिन सच" "सत्ता में आने का" 0 0 0 0
57 864 6293 सच NN "यह भी है कि" "जनादेश नहीं मिला लेकिन" 0 0 0 1
57 864 6294 यह PRP "सही है कि राजग" "का कहना था कि" 0 1 0 0
57 864 6295 किसी PRP "और को भी जनता" "यह भी है कि" 0 1 0 0
57 864 6296 और NN "को भी जनता ने" "भी है कि किसी" 0 0 0 1
57 864 6297 जनता NN "ने जनादेश नहीं दिया" "किसी और को भी" 0 0 0 0
57 864 6298 जनादेश NN "नहीं मिला लेकिन सच" "सत्ता में आने का" 0 0 0 0
57 865 6299 उनके PRP "मुताबिक यह किसी भी" " " 0 1 0 0
57 865 6300 यह PRP "किसी भी गठबंधन के" "उनके मुताबिक" 0 1 0 0
57 865 6301 किसी PRP "भी गठबंधन के लिए" "उनके मुताबिक यह" 0 1 0 0
57 865 6302 गठबंधन NN "के लिए निर्णायक जनादेश" "मुताबिक यह किसी भी" 0 0 0 1
57 865 6303 "निर्णायक जनादेश" "JJ NN" "नहीं है किसी एक" "भी गठबंधन के लिए" 0 0 0 0
57 865 6304 किसी PRP "भी गठबंधन के लिए" "उनके मुताबिक यह" 0 1 0 0
57 865 6305 "एक पार्टी" "QC NN" "के लिए भी नहीं" "जनादेश नहीं है किसी" 0 0 0 1
57 865 6306 किसी PRP "भी गठबंधन के लिए" "उनके मुताबिक यह" 0 1 0 0
57 865 6307 "एक व्यक्ति" "QC NN" "के लिए तो हरगिज" "भी नहीं और किसी" 0 0 0 1
57 866 6308 "पूर्व उप प्रधानमंत्री" "JJ NNPC NNP" "ने विदेशी मूल के" " " 1 0 0 1
57 866 6309 "विदेशी मूल" "JJ NN" "के मसले पर कहा" "पूर्व उप प्रधानमंत्री ने" 0 0 0 1
57 866 6310 मसले NN "पर कहा कि पार्टी" "ने विदेशी मूल के" 0 0 0 1
57 866 6311 पार्टी NN "का अब भी यही" "मसले पर कहा कि" 0 0 0 0
57 866 6312 अब PRP "भी यही रुख है" "कहा कि पार्टी का" 0 1 0 0
57 866 6313 यही DEM "रुख है कि शीर्ष" "पार्टी का अब भी" 0 0 0 0
57 866 6314 रुख NN "है कि शीर्ष संवैधानिक" "का अब भी यही" 0 0 0 1
57 866 6315 "शीर्ष संवैधानिक पदों" "JJ JJ NN" "पर ऐसे लोगों को" "यही रुख है कि" 0 0 0 1
57 866 6316 ऐसे DEM "लोगों को नहीं बैठाया" "शीर्ष संवैधानिक पदों पर" 0 0 0 0
57 866 6317 लोगों NN "को नहीं बैठाया जाना" "संवैधानिक पदों पर ऐसे" 0 0 0 1
57 867 6318 "सोनिया गांधी" "NNPC NNP" "की ओर इशारा करते" " " 1 0 0 1
57 867 6319 इशारा NN "करते हुए उन्होंने कहा" "सोनिया गांधी की ओर" 0 0 0 1
57 867 6320 उन्होंने PRP "कहा कि फिलहाल प्रधानमंत्री" "ओर इशारा करते हुए" 0 1 0 0
57 867 6321 "प्रधानमंत्री पद" "NNC NN" "को लेकर देश को" "उन्होंने कहा कि फिलहाल" 0 0 0 1
57 867 6322 देश NN "को राहत है ।" "प्रधानमंत्री पद को लेकर" 0 0 0 1
57 867 6323 राहत NN है "को लेकर देश को" 0 0 0 1
57 868 6324 आडवाणी NNP "ने कहा कि भाजपा" " " 1 0 0 0
57 868 6325 भाजपा NNP "की हार की एक" "आडवाणी ने कहा कि" 1 0 0 0
57 868 6326 हार NN "की एक बड़ी वजह" "कहा कि भाजपा की" 0 0 0 0
57 868 6327 "एक बड़ी वजह निर्वर्तमान सांसदों" "QC JJ NN JJ NN" "को दोबारा टिकट देना" "भाजपा की हार की" 0 0 0 1
57 868 6328 टिकट NN "देना रहा ।" "निर्वर्तमान सांसदों को दोबारा" 0 0 0 1
57 869 6329 उन्होंने PRP "कहा कि चुनावी नतीजों" " " 0 1 0 0
57 869 6330 "चुनावी नतीजों" "JJ NN" "का विश्लेषण करने के" "उन्होंने कहा कि" 0 0 0 0
57 869 6331 विश्लेषण NN "करने के बाद वह" "कि चुनावी नतीजों का" 0 0 0 1
57 869 6332 इस DEM "नतीजे पर पहुंचे हैं" "करने के बाद वह" 0 0 0 0
57 869 6333 नतीजे NN "पर पहुंचे हैं कि" "के बाद वह इस" 0 0 0 1
57 869 6334 इस DEM "नतीजे पर पहुंचे हैं" "करने के बाद वह" 0 0 0 0
